N° Ticket;Statut;Titre;N° PPV Site;Nom du Site;Code Banco;Nom Contrat;Code Agence;Agence;Région;Util. Demandeur;Util. Prise en compte;Util. Resp. Ticket;Util. Cloture;Date Demande;Date Prise en compte;Date Réal. Prog.;Date Cloture;Type de compte;Imputation;
14570;Cloturé sans suite;Renouvellement Transmetteur;15833;SETE PR+TP Quilles Nord;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2019-01-09;2019-01-09;2019-01-09;2019-01-09;Exploitation;-;
14566;Cloturé sans suite;Modification poids d'impulsion;15780;SAINT-JEAN-DE-VÉDAS Forage + Reprise de la Lauzette;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;VJ5510;HCE437;HCE437;HCE437;2019-01-09;2019-01-16;2019-01-16;2019-01-16;Exploitation;-;
14565;Cloturé sans suite;Changement de transmetteur;77466;LA TERRISSE QSECTO D1 Bares antenne Graissac;28061;SMAEP DE LA VIADÈNE;1109;AG Occitanie Nord Est;Occitanie;GJH222;GJH222;GJH222;GJH222;2019-01-09;2019-01-09;2019-01-09;2019-01-09;Exploitation;-;
14560;Cloturé sans suite;Topkapi Thau Maritima HS;;;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2019-01-09;2019-01-09;2019-01-09;2019-01-09;Exploitation;-;
14556;Cloturé sans suite;Seuil trés haut à modifier;77832;FLOURENS Réservoir;20150;TOULOUSE MÉTROPOLE - Exploitation réseaux et ouvrages AEP - Lot 1 - Secteur Sud ;1110;AG Pyrénées Val de Garonne;Occitanie;KM5214;AIH262;AIH262;AIH262;2019-01-09;2019-01-09;2019-01-24;2019-01-11;Exploitation;-;
14545;Cloturé sans suite;SAINT-SULPICE PR Cibodis : Pb compteur volume;16568;SAINT-SULPICE PR Cibodis;11887;SAINT-SULPICE;1110;AG Pyrénées Val de Garonne;Occitanie;KL5216;AIH262;AIH262;AIH262;2019-01-09;2019-01-09;2019-01-24;2019-01-09;Exploitation;-;
14544;Cloturé sans suite;RABASTENS PR Quai des remparts : renouvellement télétrans;102727;RABASTENS PR Quai des remparts;26013;RABASTENS;1110;AG Pyrénées Val de Garonne;Occitanie;GEG321;AIH262;GJH222;GJH222;2019-01-09;2019-03-07;2019-03-22;2019-04-30;Exploitation;-;
14543;Cloturé sans suite;RABASTENS PR Notre dame du Château : renouvellement télétrans;101834;RABASTENS PR Notre dame du Château;26013;RABASTENS;1110;AG Pyrénées Val de Garonne;Occitanie;GEG321;AIH262;AIH262;AIH262;2019-01-09;2019-01-09;2019-01-24;2019-02-21;Exploitation;-;
14542;Cloturé sans suite;RABASTENS PR Abreuvoir : renouvellement télétrans;101835;RABASTENS PR Abreuvoir;26013;RABASTENS;1110;AG Pyrénées Val de Garonne;Occitanie;AJC309;AIH262;GJH222;GJH222;2019-01-09;2019-01-09;2019-01-24;2019-02-05;Exploitation;-;
14541;Cloturé sans suite;RABASTENS PR Fossé moulinal : renouvellement télétrans;101832;RABASTENS PR Fossé moulinal;26013;RABASTENS;1110;AG Pyrénées Val de Garonne;Occitanie;AJC309;AIH262;GJH222;GJH222;2019-01-09;2019-01-09;2019-01-24;2019-02-05;Exploitation;-;
14531;Cloturé sans suite;DRÉMIL-LAFAGE STEP Pigeonnier : renouvellement télétrans;85114;DRÉMIL-LAFAGE STEP 1 Le Pigeonnier;27312;TOULOUSE MÉTROPOLE - ASTEO;1137;AG Toulouse;Occitanie;AJC309;AIH262;GJH222;AIH262;2019-01-09;2019-01-09;2019-01-24;2019-03-28;Exploitation;-;
14527;Cloturé sans suite;Intégration d'un site;16382;SAINTE-RADEGONDE QVEG 115/116 PMR vers Ségala Arsac;7240;PLATEAU MONTBAZENS RIGNAC (SI);1109;AG Occitanie Nord Est;Occitanie;CEA207;IAF033;IAF033;IAF033;2019-01-09;2019-01-09;2019-01-09;2019-07-08;Exploitation;-;
14526;Cloturé sans suite;Ajout d'un compte sur Topkapi;;;;;1109;AG Occitanie Nord Est;Occitanie;GJH222;GJH222;FCK343;FCK343;2019-01-09;2019-01-09;2019-01-10;2019-01-09;Exploitation;-;
14519;Cloturé sans suite;Modification Topkapi " feuille RNB";13319;LIGNAN-SUR-ORB Réservoir Lignan route Corneilhan;22480;L'EAU DE BÉZIERS MEDITERRANEE;1112;AG Béziers Méditerranée;Occitanie;DFF227;IAF033;IAF033;IAF033;2019-01-09;2019-01-09;2019-01-09;2019-01-10;Exploitation;-;
14518;Cloturé sans suite;modification Nombre d'appel vers le site " feuille topkapi Q9";25872;PAILHÈS Réservoir bâche + surpresseur;9384;CC LES AVANT MONTS : THEZAN PAILHES (SIAEPA);1112;AG Béziers Méditerranée;Occitanie;DFF227;IAF033;IAF033;IAF033;2019-01-09;2019-01-09;2019-01-09;2019-01-10;Exploitation;-;
14505;Cloturé sans suite;suppression site o1;;;;;1112;AG Béziers Méditerranée;Occitanie;JJ5285;IAF033;IAF033;IAF033;2019-01-08;2019-01-09;2019-01-24;2019-01-09;Exploitation;-;
14504;Cloturé sans suite;suppression site N4;;;;;1112;AG Béziers Méditerranée;Occitanie;IAF033;IAF033;IAF033;IAF033;2019-01-08;2019-01-09;2019-01-24;2019-01-09;Exploitation;-;
14477;Cloturé sans suite;Demande de PC Portable Technique;;;;;1111;AG Thau Méditerranée;Occitanie;YI4031;IAF033;IAF033;IAF033;2019-01-08;2019-01-08;2019-01-07;2019-01-08;Exploitation;-;
14443;Cloturé sans suite;Contrôle d'accès Step Béziers;13303;BÉZIERS STEP de Béziers Plaine St Pierre;22484;L'EAU DE BÉZIERS MEDITERRANEE - LOT 1;1112;AG Béziers Méditerranée;Occitanie;EHC438;IAF033;IAF033;IAF033;2019-01-07;2019-12-13;2019-12-13;2019-12-13;Exploitation;-;
14400;Cloturé sans suite;passage du sofrel rtc en gprs;15750;PINET Forage + Reprise de l'Ornezon;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;YI4031;HCE437;HCE437;HCE437;2019-01-07;2019-01-07;2019-01-07;2019-01-07;Exploitation;-;
14397;Cloturé sans suite;plus de données;83429;SERIGNAN SIRENE  rive droite aire caravane;22485;L'EAU DE BÉZIERS MEDITERRANEE - LOT 2;1112;AG Béziers Méditerranée;Occitanie;XOA189;IAF033;FCK343;FCK343;2019-01-07;2019-01-08;2019-01-08;2019-01-08;Exploitation;-;
14396;Cloturé sans suite;Plus de données;83429;SERIGNAN SIRENE  rive droite aire caravane;22485;L'EAU DE BÉZIERS MEDITERRANEE - LOT 2;1112;AG Béziers Méditerranée;Occitanie;XOA189;IAF033;IAF033;IAF033;2019-01-07;2019-01-08;2019-01-08;2019-01-08;Exploitation;-;
14389;Cloturé sans suite;Suppression information TOPKAPI;13389;CAZOULS-LÈS-BÉZIERS Réservoir après usine BRL 1250m3;20819;SIVOM D'ENSERUNE;1112;AG Béziers Méditerranée;Occitanie;DFF227;IAF033;IAF033;IAF033;2019-01-07;2019-01-07;2019-01-07;2019-01-07;Exploitation;-;
14332;Cloturé sans suite;demande carte SIM GSM GPRS;15750;PINET Forage + Reprise de l'Ornezon;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;GID021;HCE437;HCE437;HCE437;2019-01-04;2019-01-07;2019-01-07;2019-01-07;Exploitation;-;
14331;Cloturé sans suite;modification impultion;72982;AGDE QVEG SBL vers Agde Compostage;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;YI4031;HCE437;HCE437;HCE437;2019-01-04;2019-01-07;2019-01-04;2019-01-07;Exploitation;-;
14329;Cloturé sans suite;remonter les infos à Aquacalc;73356;FABREGUES QSECTO HS vers Mireval;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;GID021;GJH222;GJH222;GJH222;2019-01-04;2019-01-04;2019-01-04;2019-01-04;Exploitation;-;
14326;Cloturé sans suite;Création carte GPRS;77466;LA TERRISSE QSECTO D1 Bares antenne Graissac;28061;SMAEP DE LA VIADÈNE;1109;AG Occitanie Nord Est;Occitanie;HJG421;GJH222;FCK343;FCK343;2019-01-04;2019-01-04;2019-01-04;2019-01-04;Exploitation;-;
14316;Cloturé sans suite;Création carte SIM;16110;HUPARLAC Réservoir;28061;SMAEP DE LA VIADÈNE;1109;AG Occitanie Nord Est;Occitanie;HJG421;GJH222;FCK343;FCK343;2019-01-04;2019-01-04;2019-01-04;2019-01-04;Exploitation;-;
14302;Cloturé sans suite;Intégration Aquacalc;98078;COULOBRES STEP;22485;L'EAU DE BÉZIERS MEDITERRANEE - LOT 2;1112;AG Béziers Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2019-01-03;2019-01-03;2019-01-04;2019-01-04;Exploitation;-;
14251;Cloturé sans suite;modication pois impultion;21215;PINET Réservoir;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;YI4031;GJH222;GJH222;GJH222;2019-01-03;2019-01-03;2019-01-03;2019-01-15;Exploitation;-;
14243;Cloturé sans suite;Faire remonter variables brutes SVP;97850;ODOS PR+BO Bassin d'orage;25904;ODOS - Assainissement collectif et collecte eaux pluviales;1110;AG Pyrénées Val de Garonne;Occitanie;HBK092;AIH262;GJH222;GJH222;2019-01-03;2019-01-22;2019-02-06;2019-02-05;Exploitation;-;
14242;Cloturé sans suite;Faire remonter variable brute SVP;97851;ODOS PR 3 Autoroute;25904;ODOS - Assainissement collectif et collecte eaux pluviales;1110;AG Pyrénées Val de Garonne;Occitanie;HBK092;AIH262;GJH222;GJH222;2019-01-03;2019-01-22;2019-02-06;2019-01-23;Exploitation;-;
14241;Cloturé sans suite;Chnger le nom de zone sur Topkapi;67903;MONTBLANC PR + DO Le Rebeau;22485;L'EAU DE BÉZIERS MEDITERRANEE - LOT 2;1112;AG Béziers Méditerranée;Occitanie;DCF400;IAF033;IAF033;IAF033;2019-01-03;2019-01-03;2019-01-18;2019-01-03;Exploitation;-;
14229;Cloturé sans suite;modif niveau d'alarme;16275;MARSEILLAN PR PLUVIAL Payrollet;18193;MARSEILLAN - Entretien du réseau pluvial;1111;AG Thau Méditerranée;Occitanie;GID021;GJH222;HCE437;HCE437;2019-01-02;2019-01-03;2019-01-03;2019-08-14;Exploitation;-;
14228;Cloturé sans suite;modif niveau d'alarme;15689;MARSEILLAN PR PLUVIAL Fontregeire;18193;MARSEILLAN - Entretien du réseau pluvial;1111;AG Thau Méditerranée;Occitanie;GID021;GJH222;HCE437;HCE437;2019-01-02;2019-01-03;2019-01-03;2019-08-14;Exploitation;-;
14227;Cloturé sans suite;Passage en Lacbus;62200;CONDOM PR Roucoutourou 1;24901;SIAEP DE CONDOM CAUSSENS ;1110;AG Pyrénées Val de Garonne;Occitanie;ICK222;GJH222;GJH222;GJH222;2019-01-02;2019-01-02;2019-01-02;2019-01-02;Exploitation;-;
14194;Cloturé sans suite;Suppression alarmes sur TOPKAPI Sauvian Réservoir "Feuille SAA";94021;SAUVIAN Réservoir + Surpresseur;22480;L'EAU DE BÉZIERS MEDITERRANEE;1112;AG Béziers Méditerranée;Occitanie;DFF227;IAF033;IAF033;IAF033;2019-01-02;2019-01-07;2019-01-07;2019-01-08;Exploitation;-;
14190;Cloturé sans suite;demande carte SIM GSM GPRS;100466;LAVÉRUNE QSECTO QM Moulin de tourtourel St Jean Védas;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;GID021;HCE437;HCE437;HCE437;2019-01-02;2019-01-14;2019-01-14;2019-01-14;Exploitation;-;
14172;Cloturé sans suite;Remonter sur Aquacalc;98778;FRONTIGNAN PR Méditerranée Nu 9;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2019-01-10;2019-01-10;2019-01-10;Exploitation;-;
14171;Cloturé sans suite;Remonter sur Aquacalc;98776;FRONTIGNAN PR Méditerranée Nu 8;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2019-01-10;2019-01-10;2019-01-10;Exploitation;-;
14170;Cloturé sans suite;Remonter sur Aquacalc;98064;FRONTIGNAN PR Méditerranée nu 7;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2019-01-10;2019-01-10;2019-01-10;Exploitation;-;
14169;Cloturé sans suite;Remonter sur Aquacalc;98774;FRONTIGNAN PR Méditerranée Nu 6;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2019-01-10;2019-01-10;2019-01-10;Exploitation;-;
14168;Cloturé sans suite;Remonter sur Aquacalc;98773;FRONTIGNAN PR Méditerranée Nu 5;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2018-12-31;2019-01-04;2019-01-10;Exploitation;-;
14167;Cloturé sans suite;Remonter sur Aquacalc;98772;FRONTIGNAN PR Méditerranée Nu 4;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2018-12-31;2019-01-04;2019-01-10;Exploitation;-;
14166;Cloturé sans suite;Remonter sur Aquacalc;98771;FRONTIGNAN PR Méditerranée Nu 3;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2018-12-31;2019-01-04;2019-01-10;Exploitation;-;
14165;Cloturé sans suite;Remonter sur Aquacalc;98770;FRONTIGNAN PR Méditerranée Nu 2;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2018-12-31;2019-01-04;2019-01-10;Exploitation;-;
14164;Cloturé sans suite;Remonter sur Aquacalc;98782;FRONTIGNAN PR Méditerranée Nu 13;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2019-01-10;2019-01-10;2019-01-10;Exploitation;-;
14163;Cloturé sans suite;Remonter sur Aquacalc;98781;FRONTIGNAN PR Méditerranée Nu 12;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2019-01-10;2019-01-10;2019-01-10;Exploitation;-;
14162;Cloturé sans suite;Remonter sur Aquacalc;98780;FRONTIGNAN PR Méditerranée Nu 11;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2019-01-10;2019-01-10;2019-01-10;Exploitation;-;
14161;Cloturé sans suite;Remonter sur Aquacalc;98779;FRONTIGNAN PR Méditerranée Nu 10;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2019-01-10;2019-01-10;2019-01-10;Exploitation;-;
14160;Cloturé sans suite;Remonter sur Aquacalc;98769;FRONTIGNAN PR Méditerranée Nu 1;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2018-12-31;2019-01-04;2019-01-09;Exploitation;-;
14159;Cloturé sans suite;Remonter sur Aquacalc;98767;FRONTIGNAN PR Méditerranée Nu 0;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2018-12-31;2019-01-04;2019-01-09;Exploitation;-;
14158;Cloturé sans suite;Remonter sur Aquacalc;98775;FRONTIGNAN PR Méditerranée Lidl;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2018-12-31;2019-01-04;2019-01-09;Exploitation;-;
14157;Cloturé sans suite;Remonter sur Aquacalc;98768;FRONTIGNAN PR Méditerranée GDH;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2018-12-31;2019-01-04;2019-01-09;Exploitation;-;
14156;Cloturé sans suite;Supprimer les infos d'Aquacalc et Topkapi;;;14001;CA D'AGEN;1110;AG Pyrénées Val de Garonne;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-31;2018-12-31;2019-02-07;2019-02-15;Exploitation;-;
14135;Cloturé sans suite;affectation carte SIM GSM GPRS;15631;BOUZIGUES Réservoir+Surpresseur La Clavade;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;GID021;GJH222;GJH222;GJH222;2018-12-31;2018-12-31;2018-12-31;2018-12-31;Exploitation;-;
14116;Cloturé sans suite;GER STEP : données brutes à vérifier dans Aquacal et Topkapi;13064;GER STEP;22688;CA TLP - CC DU MONTAIGU;1110;AG Pyrénées Val de Garonne;Occitanie;HAI375;GJH222;GJH222;GJH222;2018-12-28;2019-02-04;2019-02-04;2019-02-04;Exploitation;-;
14097;Cloturé sans suite;Mise à jour Aquacalc;13443;AGDE CAP PR19 rue Raffanel FeCl3 GE;10069;CA Hérault Méditerranée - AGDE;1111;AG Thau Méditerranée;Occitanie;GID021;GJH222;GJH222;GJH222;2018-12-28;2018-12-28;2018-12-28;2018-12-28;Exploitation;-;
14075;Cloturé sans suite;Installation Onduleur;15847;SETE STEP;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;GJH222;GJH222;HCE437;HCE437;2018-12-27;2019-02-05;2019-02-06;2020-08-04;Exploitation;-;
14071;Cloturé sans suite;AUCAMVILLE PR Clos des Maraichers : renouvellement télétrans;97732;AUCAMVILLE PR Clos des Maraichers;27312;TOULOUSE MÉTROPOLE - ASTEO;1137;AG Toulouse;Occitanie;AJC309;AIH262;GJH222;GJH222;2018-12-27;2018-12-27;2019-01-11;2019-02-05;Exploitation;-;
14051;Cloturé sans suite;L'UNION PR PUP Violette : renouvellement télétrans;99768;L'UNION PR PUP Violette;27312;TOULOUSE MÉTROPOLE - ASTEO;1137;AG Toulouse;Occitanie;AJC309;AIH262;GJH222;GJH222;2018-12-27;2018-12-27;2019-02-01;2019-03-20;Exploitation;-;
14049;Cloturé sans suite;Modification TOPKAPI Feuille NF0;89743;NEFFIÈS CAPTAGE+POMPAGE+BÄCHE;26878;CC LES AVANT MONTS - Assistance au service de l'eau potable;1112;AG Béziers Méditerranée;Occitanie;DFF227;IAF033;IAF033;IAF033;2018-12-27;2019-01-08;2019-01-23;2019-01-09;Exploitation;-;
14048;Cloturé sans suite;Modification Topkapi Feuille NF1;91976;NEFFIÈS Réservoir;26878;CC LES AVANT MONTS - Assistance au service de l'eau potable;1112;AG Béziers Méditerranée;Occitanie;DFF227;IAF033;GJH222;GJH222;2018-12-27;2019-01-08;2019-01-23;2019-02-15;Exploitation;-;
14047;Cloturé sans suite;Modification TOPKAPI;13317;ESPONDEILHAN Reservoir;22480;L'EAU DE BÉZIERS MEDITERRANEE;1112;AG Béziers Méditerranée;Occitanie;DFF227;IAF033;IAF033;IAF033;2018-12-27;2019-01-08;2019-01-23;2019-01-10;Exploitation;-;
14022;Cloturé sans suite;Suppression Feuille Topkapi;51207;PUIMISSON STEP de Puimisson;17560;PUIMISSON - Exploitation assainissement collectif et step;1112;AG Béziers Méditerranée;Occitanie;DFF227;IAF033;IAF033;IAF033;2018-12-26;2019-01-04;2019-01-04;2019-01-04;Exploitation;-;
13972;Cloturé sans suite;Classification d'alarme "présence hydrocarbures";61629;BLAGNAC UTE Pluvial aeroport toulouse;7668;AEROPORT TOULOUSE BLAGNAC - Conception, réalisat., exploitat. et entretien unité;1110;AG Pyrénées Val de Garonne;Occitanie;AIH262;AIH262;AIH262;AIH262;2018-12-21;2019-01-14;2019-01-29;2019-01-14;Exploitation;-;
13969;Cloturé sans suite;SAINT-JEAN PR Les jardins du soleil : nouvelle intégration site sur Topkapi PVG;103180;SAINT-JEAN PR Les jardins du soleil;27312;TOULOUSE MÉTROPOLE - ASTEO;1137;AG Toulouse;Occitanie;AJC309;AIH262;GJH222;GJH222;2018-12-21;2019-01-09;2019-01-24;2019-01-16;Exploitation;-;
13968;Cloturé;UTEP Blagnac - Paramétrage alarme NTH Bassin 1;61629;BLAGNAC UTE Pluvial aeroport toulouse;7668;AEROPORT TOULOUSE BLAGNAC - Conception, réalisat., exploitat. et entretien unité;1110;AG Pyrénées Val de Garonne;Occitanie;BDD247;AIH262;GJH222;AIH262;2018-12-21;2019-02-05;2019-02-06;2019-02-21;Exploitation;-;
13965;Cloturé;Modification alarmes;61629;BLAGNAC UTE Pluvial aeroport toulouse;7668;AEROPORT TOULOUSE BLAGNAC - Conception, réalisat., exploitat. et entretien unité;1110;AG Pyrénées Val de Garonne;Occitanie;AIH262;AIH262;AIH262;AIH262;2018-12-21;2019-02-06;2019-02-21;2019-02-21;Exploitation;-;
13956;Cloturé sans suite;DRÉMIL-LAFAGE STEP 4 Hameau de Lafage : renouvellement télétrans;85116;DRÉMIL-LAFAGE STEP 4 Hameau de Lafage;27312;TOULOUSE MÉTROPOLE - ASTEO;1137;AG Toulouse;Occitanie;AIH262;AIH262;GJH222;GJH222;2018-12-21;2018-12-21;2019-01-05;2019-01-16;Exploitation;-;
13934;Cloturé sans suite;courbe 517 VINEA;67900;MARAUSSAN Pompage Surpresseur Vinea (les Hauts de Revel);20937;CC LA DOMITIENNE - MARAUSSAN;1112;AG Béziers Méditerranée;Occitanie;ICG507;IAF033;IAF033;IAF033;2018-12-21;2019-01-03;2019-01-03;2019-01-07;Exploitation;-;
13910;Cloturé sans suite;TPK - Débit entrant moyen;15918;GDR PR chenal;21585;TERRES DE CAMARGUE (CC);1109;AG Occitanie Nord Est;Occitanie;HBK092;GJH222;GJH222;GJH222;2018-12-20;2019-02-04;2019-02-04;2019-02-04;Exploitation;-;
13907;Cloturé sans suite;DRÉMIL-LAFAGE STEP 2 Lotissement Auriol : remplacement télésurveillance;85113;DRÉMIL-LAFAGE STEP 2 Lotissement Auriol;27312;TOULOUSE MÉTROPOLE - ASTEO;1137;AG Toulouse;Occitanie;AJC309;AIH262;GJH222;GJH222;2018-12-20;2018-12-20;2019-01-04;2019-01-15;Exploitation;-;
13900;Cloturé sans suite;Modification poids d'impulsion;15640;COURNONTERRAL Surpresseur la Taillade;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;VJ5510;GJH222;GJH222;GJH222;2018-12-20;2018-12-28;2018-12-28;2018-12-28;Exploitation;-;
13894;Cloturé sans suite;Modification poids d'impulsion;81205;COURNONTERRAL QSECTO Ramassol;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;VJ5510;GJH222;GJH222;GJH222;2018-12-20;2018-12-28;2018-12-28;2018-12-28;Exploitation;-;
13877;Cloturé sans suite;Demande carte SIM;85119;MONS STEP;27312;TOULOUSE MÉTROPOLE - ASTEO;1137;AG Toulouse;Occitanie;AJC309;AIH262;AIH262;AIH262;2018-12-19;2018-12-20;2019-01-04;2019-02-21;Exploitation;-;
13869;Cloturé sans suite;Changement échelle sonde de niveau;15841;SETE PR+DO Quai Mascoulet;24592;SETE AGGLOPOLE MEDITERRANEE - THAU MARITIMA;1111;AG Thau Méditerranée;Occitanie;AID091;GJH222;GJH222;GJH222;2018-12-19;2018-12-19;2018-12-19;2018-12-19;Exploitation;-;
13865;Cloturé sans suite;Donnée incohérente à 0 sur variable brutes aquacalc;15866;AIGUES MORTES PR camping petite camargue;21585;TERRES DE CAMARGUE (CC);1109;AG Occitanie Nord Est;Occitanie;HBK092;GJH222;GJH222;GJH222;2018-12-19;2019-02-04;2019-02-04;2019-02-04;Exploitation;-;
13860;Cloturé sans suite;Ralentissement PC technique;13314;BÉZIERS Champ captant Carlet;22480;L'EAU DE BÉZIERS MEDITERRANEE;1112;AG Béziers Méditerranée;Occitanie;EHC438;IAF033;TQ5448;IAF033;2018-12-19;2018-12-19;2018-12-19;2018-12-19;Exploitation;-;
13834;Cloturé sans suite;Mise à jour Aquacalc;64867;SAUVE Reservoir tour Sebens grande voie;9426;SAUVE;1109;AG Occitanie Nord Est;Occitanie;GJH222;GJH222;GJH222;GJH222;2018-12-19;2018-12-19;2018-12-19;2018-12-19;Exploitation;-;
13830;Cloturé sans suite;Problème sur remontée EDF;15626;POUSSAN Pompage Issanka;2945;BAS LANGUEDOC (SIAE);1111;AG Thau Méditerranée;Occitanie;HBK092;GJH222;GJH222;GJH222;2018-12-19;2019-02-04;2019-02-04;2019-02-04;Exploitation;-;
13826;Cloturé sans suite;Changement de Topkapi de rattachement;;;7300;SI D'ASSAINISSEMENT DE PINET POMÉROLS;1111;AG Thau Méditerranée;Occitanie;BGJ399;GJH222;GJH222;GJH222;2018-12-18;2019-02-12;2019-02-12;2019-02-12;Exploitation;-;
13824;Cloturé sans suite;Mise à jour de la vue d'acceuil de Montagnac;;;22640;MONTAGNAC;1111;AG Thau Méditerranée;Occitanie;BGJ399;HCE437;HCE437;HCE437;2018-12-18;2019-04-10;2019-03-14;2019-04-10;Exploitation;-;
13823;Cloturé sans suite;Création du synoptique;93743;MONTAGNAC PR Malirat;22640;MONTAGNAC;1111;AG Thau Méditerranée;Occitanie;BGJ399;HCE437;HCE437;HCE437;2018-12-18;2019-04-10;2019-03-18;2019-04-10;Exploitation;-;
13822;Cloturé sans suite;Création du synoptique;93742;MONTAGNAC PR La Prêche;22640;MONTAGNAC;1111;AG Thau Méditerranée;Occitanie;BGJ399;HCE437;HCE437;HCE437;2018-12-18;2019-04-10;2019-03-18;2019-04-10;Exploitation;-;
